,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Mar 28 1993,,141.85,,141.85,,141.85,,141.85,,-,,-0.37%,
,Mar 21 1993,,142.38,,142.38,,142.38,,142.38,,-,,-0.18%,
,Mar 14 1993,,142.64,,142.64,,142.64,,142.64,,-,,-0.27%,
,Mar 07 1993,,143.02,,143.02,,143.02,,143.02,,-,,0.29%,
,Feb 28 1993,,142.61,,142.61,,142.61,,142.61,,-,,0.86%,
,Feb 21 1993,,141.40,,141.40,,141.40,,141.40,,-,,0.98%,
,Feb 14 1993,,140.03,,140.03,,140.03,,140.03,,-,,0.61%,
,Feb 07 1993,,139.18,,139.18,,139.18,,139.18,,-,,0.35%,
,Jan 31 1993,,138.70,,138.70,,138.70,,138.70,,-,,0.60%,
,Jan 24 1993,,137.87,,137.87,,137.87,,137.87,,-,,0.07%,
,Jan 17 1993,,137.77,,137.77,,137.77,,137.77,,-,,0.03%,
,Jan 10 1993,,137.73,,137.73,,137.73,,137.73,,-,,0.33%,
,Jan 03 1993,,137.28,,137.28,,137.28,,137.28,,-,,0.69%,
,Dec 27 1992,,136.34,,136.34,,136.34,,136.34,,-,,0.21%,
,Dec 20 1992,,136.05,,136.05,,136.05,,136.05,,-,,0.56%,
,Dec 13 1992,,135.29,,135.29,,135.29,,135.29,,-,,0.37%,
,Dec 06 1992,,134.79,,134.79,,134.79,,134.79,,-,,0.13%,
,Nov 29 1992,,134.62,,134.62,,134.62,,134.62,,-,,0.07%,
,Nov 22 1992,,134.53,,134.53,,134.53,,134.53,,-,,0.10%,
,Nov 15 1992,,134.39,,134.39,,134.39,,134.39,,-,,0.43%,
,Nov 08 1992,,133.81,,133.81,,133.81,,133.81,,-,,-0.06%,
,Nov 01 1992,,133.89,,133.89,,133.89,,133.89,,-,,0.44%,
,Oct 25 1992,,133.31,,133.31,,133.31,,133.31,,-,,-0.29%,
,Oct 18 1992,,133.70,,133.70,,133.70,,133.70,,-,,0.85%,
,Oct 11 1992,,132.57,,132.57,,132.57,,132.57,,-,,0.39%,
,Oct 04 1992,,132.05,,132.05,,132.05,,132.05,,-,,0.70%,
,Sep 27 1992,,131.13,,131.13,,131.13,,131.13,,-,,0.65%,
,Sep 20 1992,,130.28,,130.28,,130.28,,130.28,,-,,0.21%,
,Sep 13 1992,,130.01,,130.01,,130.01,,130.01,,-,,1.86%,
,Sep 06 1992,,127.64,,127.64,,127.64,,127.64,,-,,0.69%,
,Aug 30 1992,,126.77,,126.77,,126.77,,126.77,,-,,0.09%,
,Aug 23 1992,,126.65,,126.65,,126.65,,126.65,,-,,0.03%,
,Aug 16 1992,,126.61,,126.61,,126.61,,126.61,,-,,0.63%,
,Aug 09 1992,,125.82,,125.82,,125.82,,125.82,,-,,0.15%,
,Aug 02 1992,,125.63,,125.63,,125.63,,125.63,,-,,0.40%,
,Jul 26 1992,,125.13,,125.13,,125.13,,125.13,,-,,-0.19%,
,Jul 19 1992,,125.37,,125.37,,125.37,,125.37,,-,,-0.03%,
,Jul 12 1992,,125.41,,125.41,,125.41,,125.41,,-,,-0.13%,
,Jul 05 1992,,125.57,,125.57,,125.57,,125.57,,-,,0.11%,
,Jun 28 1992,,125.43,,125.43,,125.43,,125.43,,-,,0.46%,
,Jun 21 1992,,124.85,,124.85,,124.85,,124.85,,-,,-0.17%,
,Jun 14 1992,,125.06,,125.06,,125.06,,125.06,,-,,0.02%,
,Jun 07 1992,,125.03,,125.03,,125.03,,125.03,,-,,0.23%,
,May 31 1992,,124.74,,124.74,,124.74,,124.74,,-,,-0.04%,
,May 24 1992,,124.79,,124.79,,124.79,,124.79,,-,,0.10%,
,May 17 1992,,124.67,,124.67,,124.67,,124.67,,-,,0.55%,
,May 10 1992,,123.99,,123.99,,123.99,,123.99,,-,,-0.05%,
